,name,siteName,index,contents,engContents
6333,&#62526;-머리,&#62526;머리,IS12S,어여머리. 딴머리,braided hair
6334,&#62525;-받이,&#62525;받이,IS12S,⇒&#62525;바데,chin strap
6335,&#62525;-바데,&#62525;바데,IS12S," =&#62525;-받이. 무. 턱받이
",chin strap
6336,털-벌립,털벌립,IS12S,소털로 만든 벙거지,soldier`s hat made of cow hair
6337,털렝이,털렝이,IS12S,절치,shoe
6338,태양,태양,IS12S,모자 차양,hat visor
6339,쾌지,쾌지,IS11S,쾌자,coat
6340,고재비-보선,고재비보선,IS01S,앞 끝이 뾰족하게 나온 버선,pointy socks
6341,&#62283;-옷,&#62283;옷,IS10S,참옷. 명주 옷. 모직물 옷,woollen clothes
6342,치메,치메,IS10S,치마,skirt
6343,오소리-감티,오소리감티,IS08S,오소리 가죽,badger leather
6344,오선-갑,오선갑,IS08S,갑옷의 한 가지,type of armor
6345,연-반물,연반물,IS08S,연한 반물,fixed indigo
6346,양태,양태,IS08S,망건. 탕건 따위의 총칭,headbands
6347,양지,양지,IS08S,⇒낭제,chignon
6348,앞-섭,앞섭,IS08S,앞자락,front hem
6349,&#59773;미,&#59773;미,IS07S,⇒소미,sleeve
6350,신-착,신착,IS07S,신짝,shoe
6351,신-&#58255;갱이,신&#58255;갱이,IS07S,⇒&#58255;갱이,string used to tie straw sandals to feet
6352,신-&#58255;,신&#58255;,IS07S,⇒&#58255;,string used to tie straw sandals to feet
6353,신-&#57992;,신&#57992;,IS07S,신날,floor of shoe
6354,신-깍,신깍,IS07S,신울,outside of shoe
6355,씨견,씨견,IS07D,⇒소중이,underwear
6356,쓸-거,쓸거,IS07D,쓰개,hat
6357,수견,수견,IS07S,⇒소중이,underwear
6358,손-뚜메,손뚜메,IS07S,⇒손또매,plasterer
6359,손-또매,손또매,IS07S,=손-뚜메. 토수,plasterer
6360,손-게화,손게화,IS07S,아귀탱이,overcoat
6361,속-옷,속옷,IS07S,⇒소중이,underwear
6362,소-중이,소중이,IS07S,=속.옷=수견=씨견. 속것,underwear
6363,소미,소미,IS07S,='&#59773;미.' 소매,sleeve
6364,소갯-장,소갯장,IS07S,솜반,piece of cotton
6365,소개,소개,IS07S,솜(綿),cotton
6366,세답,세답,IS07S,서답. 개짐,menstrual cloth
6367,세깍-신,세깍신,IS07S,엄짚신,straw shoes
6368,설렝이,설렝이,IS07S,메투리,hemp shoes
6369,서-상갓,서상갓,IS07S,세대 삿갓,bamboo hat
6370,샛복,샛복,IS07S,사폭,men`s Korean costume trousers
6371,상-갓,상갓,IS07S,삿갓. 갈삿갓,bamboo hat
6372,사포,사포,IS07S,모자. chapeau에서 온것,hat
6373,빈네,빈네,IS06S,비녀,ornamental hairpin
6374,보선,보선,IS06S,버선,Korean socks
6375,베지,베지,IS06S,⇒베&#61948;,women's waistcoat
6376,베알,베알,IS06S,저고리 소매 아래에 붙이는 헝겊,cloth attached on bottom of sleeve
6377,베-부레기,베부레기,IS06S,두렁이,baby's skirt
6378,벙긋,벙긋,IS06S,⇒벌립,soldier\'s hat
6379,벙것,벙것,IS06S,⇒벌립,soldier's hat
6380,벌립,벌립,IS06S,=벙것=벙긋. 벙거지,soldier's hat
6381,배&#61948;,배&#61948;,IS06S,=베지. 배자(褙子),women's waistcoat
6382,방-긋,방긋,IS06S,방갓,wide trimmed bamboo hat
6383,바짓-가달,바짓가달,IS06S,바짓가랑이,trouser leg
6384,밀낭-페랭이,밀낭페랭이,IS05S,농립모(農笠帽),farmer's hat
6385,물레,물레,IS05S,⇒물,paint
6386,물-&#57786;,물&#57786;,IS05S,⇒물,paint
6387,물,물,IS05S,=물레=물-'&#57786;.' 물감,paint
6388,멘-보선창,멘보선창,IS05S,버선발,stocking feet
6389,머릿-바농,머릿바농,IS05S,뒤꽂이,chignon ornament
6390,머리-창,머리창,IS05S,도투락,hair ribbon worn by a girl
6391,망근,망근,IS05S,망건(網巾),horsehair-woven headband
6392,마고지,마고지,IS05S,마고자,men's outer coat
6393,&#58345;-바데,&#58345;바데,IS03D,땀받이,sweat holder
6394,&#58255;리,&#58255;리,IS03S,달래( ),dallae
6395,&#58255;갱이,&#58255;갱이,IS03S," =신-&#58255;갱이. 당감이
",string used to tie straw sandals to feet
6396,&#58255;,&#58255;,IS03S," =신-&#58255;. 들메끈
",string used to tie straw sandals to feet
6397,등지게,등지게,IS03S,‘적삼’을 얕잡은 말,name belittling unlined summer jacket
6398,뒤-치기,뒤치기,IS03S,=치기. 신 뒤축,heel of shoes
6399,두룸-띠,두룸띠,IS03S,⇒두루꼼,wais strip
6400,두루-꿈,두루꿈,IS03S,=두룸-띠. 돌띠,wais strip
6401,동전,동전,IS03S,동정,collar strip
6402,동긋,동긋,IS03S,동곳,top-knot pin
6403,도복,도복,IS03S,도포,full-dress attire
6404,단취,단취,IS03S,단추,button
6405,단-불,단불,IS03S,단벌,single set of clothes
6406,다림,다림,IS03S,⇒다님,ankle bands
6407,다님,다님,IS03S,=다림. 대님,ankle bands
6408,노봉-옷,노봉옷,IS02S,⇒너붕옷,children's overcoat
6409,노랑-물레,노랑물레,IS02S,노랑 물감,yellow paint
6410,너월,너월,IS02S,너울,lady's veil
6411,너붕-옷,너붕옷,IS02S,=노봉-옷. 어린애 두루마기,children's overcoat
6412,낭제,낭제,IS02S,=양지. 낭자,chignon
6413,남-신,남신,IS02S,나막신,wooden shoes
6414,&#63366;&#63582;&#63627;래-험벅,&#63366;&#63582;&#63627;래험벅,IS01D,누빈 헝겊,quilted cloth
6415,&#63366;&#63582;&#63627;래-옷,&#63366;&#63582;&#63627;래옷,IS01D,누빈 옷,quiltd clothes
6416,&#63366;&#63582;&#63627;래-저고리,&#63366;&#63582;&#63627;래저고리,IS01D,누빈 저고리,quilted waistcoat
6417,&#63366;&#63582;&#63627;래-바지,&#63366;&#63582;&#63627;래바지,IS01D,누빈 바지,quilted trousers
6418,&#63366;&#63582;&#63627;래,&#63366;&#63582;&#63627;래,IS01D,옷감을 누빈 것,quilted cloth
6419,굴-중이,굴중이,IS01S,여자의 홑바지,single trousers of women
6420,곰,곰,IS01S,⇒골롬,coat string
6421,골롬,골롬,IS01S,=곰. 고름,coat string
6422,곤-풀,곤풀,IS01S,이풀,glue made of leaves
6423,곤-옷,곤옷,IS01S,고운 옷,pretty clothes
6424,고장-&#61956;뱅이,고장&#61956;뱅이,IS01S,⇒고장중이,women's loose drawers
6425,고장-중이,고장중이,IS01S," =고장-&#61956;뱅이 고쟁이
",womens loose drawers
6426,고깔,고깔,IS01S,농악에 쓰는 꽃 달린 모자,hat with a flower for farming
6427,게화,게화,IS01S,호주머니,pocket
6428,검정-물,검정물,IS01S,검은빛 물감,black paint
6429,걸렝이,걸렝이,IS01S,⇒걸렁지,quilt
6430,걸렁지,걸렁지,IS01S,=걸렝이. 처네,quilt
6431,거살,거살,IS01S,남루한 의복,rags
6432,갱기,갱기,IS01S,신의 감개,cloth wrapped around the shoe
6433,강알터진-바지,강알터진바지,IS01S,개구멍 바지,baby trousers with a slit in the bottom
6434,갓-메,갓메,IS01S,갈모(笠帽),rain cover for a hat
6435,갑오-갑투,갑오갑투,IS01S,갑옷과 투구,armor and hlemet
6436,감티,감티,IS01S,⇒감테,a type of winter cap
6437,감테,감테,IS01S,=감티. 방한모(防寒帽)의 한 가지,a type of winter cap
6438,감-옷,감옷,IS01S,⇒갈옷,clothes dyed with persimmon
6439,감-등거리,감등거리,IS01S,감물을 들인 등거리,sleeveless jacket dyed with persimmon
6440,갈-&#61956;뱅이,갈&#61956;뱅이,IS01S,감물을 들인 잠방이,farmer's knee-breeches dyed with persimmon
6441,갈-중이,갈중이,IS01S,감물을 들인 고의,summer trousers dyed with persimmon
6442,전-방,전방,IS09S,⇒장황밭,jar stand
6443,굴묵-어귀,굴묵어귀,IS01S,=불어귀. 아궁이,fireplace
6444,굴묵,굴묵,IS01S,방고래와 아궁이,flue of a hypocaust and fireplace
6445,구둘-창,구둘창,IS01S,①구들바닥. ②창(窓),①Korean heated floor. ②Window
6446,외눈-백이,외눈백이,IS08S,=쟁겡이. 외눈퉁이,person with only one good eye
6447,베,베,IS06S,배(腹),sotmach
6448,구역-징,구역징,IS01S,⇒구역정,nausea
6449,예청네,예청네,IS08S,아낙네,a woman or wife
6450,예&#61948;,예&#61948;,IS08S,여자,girl
6451,역은-아기,역은아기,IS08S,=욕은-아기. 네째딸,fourth daughter
6452,에-새끼,에새끼,IS08S,=의-새끼. 어이새끼. 부녀 또는 모자,father and daughter or mother and son
6453,에비-&#58344;,에비&#58344;,IS08S,부녀(父女),mother and daughter
6454,예청,예청,IS08S,여편네. ‘여정(女丁)’에서 온 것. 여정>예정>예청,wife
6455,예식,예식,IS08S,딸(女息),daughter
6456,엔-년,엔년,IS08S," =&#58344;-님. 따님
",daughter
6457,에비-아&#58255;,에비아&#58255;,IS08S,부자(父子),father and son
6458,에미,에미,IS08S,어미. 낮추어 업신여기는 말,a name belittling mother
6459,업게,업게,IS08S,어린애를 업어주는 사람,a person who gives s child a piggy back ride
6460,엄살-동이,엄살동이,IS08S,엄살 잘하는 사람,person who exagerrates pain
6461,얼쳉-이,얼쳉이,IS08S,⇒얼청-이,harelip
6462,얼-애,얼애,IS08S,어린애,young child
6463,억지-다리,억지다리,IS08S,억지꾸러기,stubborn person
6464,억대-장군,억대장군,IS08S,굴때장군,swarthy giant
6465,어잭-이,어잭이,IS08S,⇒보잭이,a person who makes blank shots
6466,어시,어시,IS08S,⇒어버시,father
6467,어멍,어멍,IS08S,어머니,mother
6468,양제,양제,IS08S,양자,foster son
6469,야기염-쟁이,야기염쟁이,IS08S,먹이에 탐하여 다니는 사람,a person greedy for food
6470,애기-업게,애기업게,IS08S,애기 보는 아이,a child that takes care of a baby
6471,앙토-쟁이,앙토쟁이,IS08S,미장이,plasterer
6472,악-동이,악동이,IS08S,악바리,touch fellow
6473,아지방,아지방,IS08S,⇒아주방,uncle
6474,아지망,아지망,IS08S,⇒아주망,auntie
6475,아주방,아주방,IS08S,=아지방. 아주버니. 아저씨. 아제,uncle
6476,아주망,아주망,IS08S,=아지망. 아주머니. 오라범댁,auntie
6477,아이-년,아이년,IS08S,계집애를 얕잡은 말,name to belittle girls
6478,아방,아방,IS08S,아버지,father
6479,아&#58255;,아&#58255;,IS08S,아우. 동생,younger sister or brother
6480,&#59793;도,&#59793;도,IS07S,사또,a district magistrate
6481,&#59773;장,&#59773;장,IS07S,"글 가르치는 사람, 선생",teacher
6482,&#59773;나이-놈,&#59773;나이놈,IS07S,⇒소나놈,a boy
6483,&#59773;나-놈,&#59773;나놈,IS07S,⇒소나놈,a boy
6484,싱년감,싱년감,IS07S,⇒숨년감,a blunt person
6485,식술,식술,IS07S,⇒식귀,mouths to feed
6486,씨-집,씨집,IS07D,시집,family-in-law
6487,씨-어멍,씨어멍,IS07D,시어머니,mother-in-law
6488,씨-아방,씨아방,IS07D,시아버지,father-in-law
6489,씨-방답,씨방답,IS07D,=씨-방상. 시일가,family-in-law
6490,씨-누이,씨누이,IS07D,시누이,sister-in-law
6491,시-님,시님,IS07S,스님. 주지(住持),a monk
6492,숭년감,숭년감,IS07S,=싱년감. 뚱딴지,a blunt person
6493,술-푸데,술푸데,IS07S,술꾸러기. 술부대,alcoholic
6494,술-광질다리,술광질다리,IS07S,술망나니,alcoholic
6495,쇠-헤치,쇠헤치,IS07S,소 해에 난 사람. 소띠,a person born in the Year of the Cow
6496,솥밑-할망,솥밑할망,IS07S,숙수(熟手),caterer
6497,손지,손지,IS07S,손자,granson
6498,소-님,소님,IS07S,⇒나그네,a guest
6499,소나이,소나이,IS07S,⇒소나,a boy
6500,소나,소나,IS07S," =소사이 =&#59773;나 =&#59773;나이. 사내. 사나이. 남편
","boy, man, husband"
6501,소곰-바치,소곰바치,IS07S,=소곰-쟁이. 소금장사,salt seller
6502,셍완-님,셍완님,IS07S,⇒셍완,young gentleman
6503,셋-칩,셋칩,IS07S,가운데 집. 여러형제중 둘째 집,middle house. Second house of many brothers
6504,셋-아&#58255;,셋아&#58255;,IS07S,가운데 아들,middle son
6505,셋-삼촌,셋삼촌,IS07S,=셋-아방. 중부(仲父),uncle
6506,셋-&#58344;,셋&#58344;,IS07S,가운데 딸,middle daughter
6507,셋-누이,셋누이,IS07S,가운데 누님,middle elder sister
6508,셋-년,셋년,IS07S,가운데 딸,middle daughter
6509,세양-어멍,세양어멍,IS07S,=수양-어멍. 수양모,foster mother
6510,세양-아&#58255;,세양아&#58255;,IS07S,=수양-아&#58255;. 수양자,foster child
6511,세-다드레기,세다드레기,IS07S,혀꼬부랑이,person with twisted tongue
6512,성제,성제,IS07S,형제(兄弟),brothers
6513,서-패,서패,IS07S,서파(庶派),close relative
6514,새-서방,새서방,IS07S,신랑(新郞),groom
6515,쌍-놈,쌍놈,IS07D,상놈,a rogue
6516,상뒤,상뒤,IS07S,⇒상도,workers of the neighborhood
6517,상갓-쟁이,상갓쟁이,IS07S,삿갓장사,a hat seller
6518,삼촌,삼촌,IS07S,①삼촌(三寸). ②친한어른,①uncle. ②close adult
6519,사&#58487;,사&#58487;,IS07S,⇒사름,a person
6520,사농-쟁이,사농쟁이,IS07S,⇒사농바치,a hunter
6521,&#58958;-쟁이,&#58958;쟁이,IS06S," =&#62527;아진-사름. 꼼바리. 보비리. 갈가위
",a meticulous person
6522,빈복-다리,빈복다리,IS06S,복처리,an unlucky person
6523,비바리,비바리,IS06S,처녀. 계집애,a girl
6524,붕붕-이,붕붕이,IS06S,게걸장이,a grumbler
6525,불-&#58954;잭이,불&#58954;잭이,IS06S,어부(漁夫)를 얕잡은 말,a name belittling fishers
6526,불미-대장,불미대장,IS06S,⇒불매대장,a leader
6527,불겡-이,불겡이,IS06S,머리털 붉은 사람의 별칭,a nickname for people with red hair
6528,부찌-절혼,부찌절혼,IS06S,겹혼인,double marriage
6529,부제,부제,IS06S,부자(富者),father and son
6530,부미,부미,IS06S,부모(父母),parents
6531,봉&#59773;,봉&#59773;,IS06S,①봉사(盲人). ②부채의 증인,①a blind man. ②a witness of debt
6532,복친,복친,IS06S,복친(服親). 상제의 친족,distant relative
6533,벵-주셍이,벵주셍이,IS06S,병꾸러기,a person who is always sick
6534,벨-짜,벨짜,IS06S,보통이 아닌 사람,a person who is not regular
6535,벨락-쉬,벨락쉬,IS06S,까부는 사람의 별칭,a nickname for people who behave flippantly
6536,벤추-쟁이,벤추쟁이,IS06S,눈병장이,a person with a sick eye
6537,벡-세,벡세,IS06S,살 빛과 털이 흰 사람,a person with white skin and hair
6538,베염-헤치,베염헤치,IS06S,뱀 해에 난 사람. 뱀띠(巳年生),a person born in the Year of the Snake
6539,버부와리,버부와리,IS06S,⇒버버리,mute
6540,방세임,방세임,IS06S,아가씨,lade
6541,방답,방답,IS06S,⇒괸당,relative
6542,밥-체시,밥체시,IS06S,밥통,rice pot
6543,바농질-바치,바농질바치,IS06S,바농질-아치. 난침모,a sewer
6544,&#58724;잇-거,&#58724;잇거,IS05S,⇒&#58724;이,the eldest child
6545,밋,밋,IS05S,본처(本妻),wife
6546,미리-헤치,미리헤치,IS05S,용 해에 난 사람. 용띠(辰年生),a person born in the Year of the Dragon
6547,물-하님,물하님,IS05S,물어미,mother
6548,물-애기,물애기,IS05S,갓난아이,an infant
6549,문레,문레,IS05S,문내(門內). 문중(門中),the whole family
6550,무주-외,무주외,IS05S,성명 없는 사람,person with no name
6551,쇠-목쟁이,쇠목쟁이,IS07S,소백장,steel maker
6552,목-쟁이,목쟁이,IS05S,벡젱-이=피쟁이. 백장,butcher
6553,모로기,모로기,IS05S,⇒말모래기,mute
6554,멘장,멘장,IS05S,면장(面長),chief of a town
6555,멍청-다리,멍청다리,IS05S,뭉충-다리. 멍청이,a fool
6556,머리-동크래기,머리동크래기,IS05S,⇒동크래기,a monk
6557,말젯-아&#58255;,말젯아&#58255;,IS05S,셋째 아들,third son
6558,말젯-삼촌,말젯삼촌,IS05S,계부(季父),stepfather
6559,말젯-&#58344;,말젯&#58344;,IS05S,⇒말젯년,third daughter
6560,큰-말젯놈,큰말젯놈,IS11S,네놈중 세째 놈,third out of four
6561,족은-말젯년,족은말젯년,IS05S,=네째 딸,fourth daughter
6562,말젯-년,말젯년,IS09S," =말젯-&#58344;. 셋째딸
",third daughter
6563,막-아&#58255;,막아&#58255;,IS05S,막내아들,youngest son
6564,막-동이,막동이,IS05S,막내둥이,youngest child
6565,마찻-군,마찻군,IS05S,달구짓군,a person who draws a cart
6566,마짐-짝,마짐짝,IS05S,상대자. 일을 하는데 보조를 맞출만한 사람,person to support work
6567,&#58344;,&#58344;,IS03D,딸,daughter
6568,&#58250;-사리,&#58250;사리,IS03S,⇒더사리,eldest son
6569,등-곱쟁이,등곱쟁이,IS03S,⇒등곱새,a hucjback
6570,뜬-부룽이,뜬부룽이,IS03D,⇒뜬밭갈쇠,a slow person
6571,뒷-군,뒷군,IS03S,거춧군,helper
6572,두린-애기,두린애기,IS03S,어린애,young child
6573,두루-애기,두루애기,IS03S,어리석은 애,foolish child
6574,두-갓,두갓,IS03S,부부(夫婦),married couple
6575,에-&#58344;,에&#58344;,IS08S,=의-&#58344;. 어이딸. 모녀(母女),mother and daughter
6576,엄지,엄지,IS08S,⇒어버시,father
6577,엄매,엄매,IS08S,엄마,mother
6578,얼청-이,얼청이,IS08S,=얼쳉-이=청부. 언청이,harelip
6579,얼-광대,얼광대,IS08S,어릿광대. 미치광이,crazy person
6580,억-배기,억배기,IS08S,얽음뱅이. 곰보,pockmarked person
6581,어중기,어중기,IS08S,몽종한 사람. 못난이,wretched person
6582,어으렝-이,어으렝이,IS08S,이 빠진 사람의 별칭,nickname for person whose teeth have fallen out
6583,어버시,어버시,IS08S,=어시=엄지. 어버이,father
6584,야-쟁이,야쟁이,IS08S,풀무장이(冶),bellower
6585,애비,애비,IS08S,아비. 낮추어 업신여기는 말,name to belittle father
6586,애기-씨,애기씨,IS08S,년,girl
6587,안-애오리,안애오리,IS08S,안쪽다리,inner leg
6588,아진-배기,아진배기,IS08S,앉은뱅이,cripple
6589,아지바님,아지바님,IS08S,⇒아주바님,husband`s elder brother
6590,아지마님,아지마님,IS08S,⇒아주마님,aunt
6591,아주바님,아주바님,IS08S,=아지바님. 아주버님. 아제,husband`s elder brother
6592,아주마님,아주마님,IS08S,=아지마님. 아주머님,aunt
6593,아시,아시,IS08S,아우. 동생,younger sister or brother
6594,아바-님,아바님,IS08S,아버님. 부름에 씀,used to call father
6595,아기,아기,IS08S,애기,baby
6596,&#59773;환,&#59773;환,IS07S,아들,son
6597,&#59773;령,&#59773;령,IS07S,사령(使道),commander
6598,&#59773;나이,&#59773;나이,IS07S,⇒소나,a boy
6599,&#59773;나,&#59773;나,IS07S,⇒소나,a boy
6600,심술-다리,심술다리,IS07S,심술꾸러기,ill-natured person
6601,식귀,식귀,IS07S,=식술. 식구(食口),mouths to feed
6602,씨왓,씨왓,IS07D,⇒씨앗,mistress of one`s husband
6603,씨앗,씨앗,IS07D,=씨왓. 시앗,mistress of one`s husband
6604,씨-방상,씨방상,IS07D,⇒씨방답,family-in-law
6605,씨누이-성제,씨누이성제,IS07D,시누이와 올캐,husband`s sister and girl`s sister-in-law
6606,시승,시승,IS07S,스승,teacher
6607,숭물-다리,숭물다리,IS07S,몸에 기형(畸形)을 가진 사람을 얕잡은 말,a name belittling deformed people
6608,숫붕-이,숫붕이,IS07S,숫한 사람의 별칭,nickname for a na&iuml;ve person
6609,술-에미,술에미,IS07S,술 파는 계집,a girl selling alcohol
6610,수양-어멍,수양어멍,IS07S,⇒세양어멍,foster mother
6611,수양-아&#58255;,수양아&#58255;,IS07S,⇒세양아&#58255;,foster child
6612,수-심방,수심방,IS07S,머리 디는 무당,a shaman that uses her head
6613,쇠경,쇠경,IS07S,⇒세경,a blind man
6614,손짓-버릇,손짓버릇,IS07S,손잣벌,grandson's age
6615,소자,소자,IS07S,효자(孝子),a good won
6616,소나이-놈,소나이놈,IS07S,⇒소나놈,a boy
